,px,py,xtrue,ytrue
222,-0.1811847108436349,-0.7210326870282503,-0.19951090216636658,-0.5542706847190857
223,-0.19038051608074794,-0.7158694585337789,-0.20687948167324066,-0.5475102663040161
224,-0.19952014761786885,-0.7105755989785332,-0.21418820321559906,-0.5406851768493652
225,-0.2086018056938661,-0.7051520515733534,-0.2214408665895462,-0.5338005423545837
226,-0.217623692793347,-0.6995997753464172,-0.22864578664302826,-0.5268659591674805
227,-0.22658401529376196,-0.6939197411371743,-0.23580783605575562,-0.5198870897293091
228,-0.2354809837613665,-0.6881129290246435,-0.2429368793964386,-0.5128744840621948
229,-0.24431281101817579,-0.6821803280985176,-0.25004148483276367,-0.5058371424674988
230,-0.2530777065488106,-0.6761229316363014,-0.25712093710899353,-0.4987744688987732
231,-0.2617738730544396,-0.6699417441628516,-0.2641778886318207,-0.4916893243789673
232,-0.2703995159398171,-0.6636377927684964,-0.271212637424469,-0.4845821261405945
233,-0.27895284917270685,-0.6572121285003621,-0.27821505069732666,-0.47744306921958923
234,-0.2874321001716446,-0.6506658157463496,-0.28518247604370117,-0.4702698588371277
235,-0.29583551523036455,-0.6439999278276065,-0.2921120524406433,-0.4630601108074188
236,-0.30416134136200196,-0.6372155495383975,-0.2989947199821472,-0.45580556988716125
237,-0.3124078347476786,-0.6303137796959933,-0.30582448840141296,-0.44850119948387146
238,-0.3205732633783668,-0.6232957282327752,-0.3125981390476227,-0.44114476442337036
239,-0.3286559130030835,-0.6161625093911572,-0.31931695342063904,-0.43373820185661316
240,-0.33665407391591506,-0.6089152451783633,-0.32598385214805603,-0.4262848496437073
241,-0.34456603881316344,-0.6015550594344078,-0.3325999975204468,-0.4187864363193512
242,-0.3523900906729529,-0.5940830766916225,-0.33916184306144714,-0.41124045848846436
243,-0.3601245054811232,-0.5865004244734765,-0.34567365050315857,-0.40365123748779297
244,-0.36776755020618,-0.5788082262755643,-0.35214710235595703,-0.3960292935371399
245,-0.37531749360210687,-0.5710076137633029,-0.3585886061191559,-0.3883802890777588
246,-0.3827726051767129,-0.5630997435030474,-0.3649909496307373,-0.3806985020637512
247,-0.39013114915202285,-0.5550857964154079,-0.37134304642677307,-0.3729751408100128
248,-0.39739139791953276,-0.5469669779358606,-0.3776402473449707,-0.36520692706108093
249,-0.40455163651047643,-0.5387445219148037,-0.38388460874557495,-0.3573961853981018
250,-0.41161016071410905,-0.5304196882630269,-0.39007896184921265,-0.34954574704170227
251,-0.41856527434818797,-0.5219937611138891,-0.3962211608886719,-0.3416544198989868
252,-0.4254152854765725,-0.5134680494449407,-0.4023192524909973,-0.33372893929481506
253,-0.4321585130183919,-0.5048438776108347,-0.40837815403938293,-0.3257734775543213
254,-0.4387932845273931,-0.49612259485969934,-0.4143967628479004,-0.3177874982357025
255,-0.4453179255513786,-0.48730557155696436,-0.4203750193119049,-0.30977126955986023
256,-0.4517307700033696,-0.478394211770947,-0.4263153076171875,-0.3017268478870392
257,-0.45803016138464225,-0.4693899451173469,-0.432211697101593,-0.29365018010139465
258,-0.464214448040661,-0.460294222015052,-0.4380570352077484,-0.285536527633667
259,-0.47028198817122346,-0.451108526340142,-0.44386133551597595,-0.2773934304714203
260,-0.4762311465583072,-0.44183437215425764,-0.4496288299560547,-0.26922422647476196
261,-0.48206030946150646,-0.43247329494066516,-0.45535174012184143,-0.26102373003959656
262,-0.48776788990808617,-0.42302685201481355,-0.4610249400138855,-0.252788782119751
263,-0.49335232059387224,-0.41349662432384704,-0.4666505753993988,-0.24452126026153564
264,-0.4988120442056415,-0.40388420532859826,-0.4722357392311096,-0.23622633516788483
265,-0.5041454983984541,-0.3941912066065862,-0.4777880609035492,-0.2279093861579895
266,-0.5093511276838556,-0.3844192649894552,-0.4833032190799713,-0.21956776082515717
267,-0.514427378621625,-0.37457004739775535,-0.4887702167034149,-0.2111945003271103
268,-0.5193726974293665,-0.36464524922088765,-0.494183748960495,-0.20278656482696533
269,-0.5241855369225946,-0.3546465904946867,-0.4995432496070862,-0.19434408843517303
270,-0.5288643654262434,-0.34457583014843185,-0.5048527121543884,-0.18587003648281097
271,-0.5334076587108862,-0.33443476176208004,-0.510106086730957,-0.1773611456155777
272,-0.5378139199564765,-0.3242252204017899,-0.5152950882911682,-0.1688128411769867
273,-0.542081682880014,-0.3139490659245548,-0.5204234719276428,-0.16022799909114838
